instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,is_hourly,hr
10772,2012-03-29,2,1,3,0,4,1,1,0.42,0.4242,0.44,0.2836,17.0,135,152.0,1,22.0
10773,2012-03-29,2,1,3,0,4,1,1,0.42,0.4242,0.47,0.2985,17.0,77,94.0,1,23.0
10774,2012-03-30,2,1,3,0,5,1,1,0.4,0.4091,0.47,0.2985,10.0,49,59.0,1,0.0
10775,2012-03-30,2,1,3,0,5,1,1,0.38,0.3939,0.5,0.2836,6.0,21,27.0,1,1.0
10776,2012-03-30,2,1,3,0,5,1,1,0.36,0.3333,0.53,0.2985,1.0,6,7.0,1,2.0
10777,2012-03-30,2,1,3,0,5,1,1,0.34,0.3333,0.61,0.1343,0.0,7,7.0,1,3.0
10778,2012-03-30,2,1,3,0,5,1,1,0.34,0.3485,0.53,0.0896,1.0,1,2.0,1,4.0
10779,2012-03-30,2,1,3,0,5,1,1,0.32,0.3333,0.61,0.0896,0.0,26,26.0,1,5.0
10780,2012-03-30,2,1,3,0,5,1,1,0.32,0.3333,0.57,0.1343,5.0,81,86.0,1,6.0
10781,2012-03-30,2,1,3,0,5,1,1,0.32,0.3182,0.57,0.1642,9.0,280,289.0,1,7.0
10782,2012-03-30,2,1,3,0,5,1,1,0.32,0.3182,0.66,0.1642,38.0,499,593.0,1,8.0
10783,2012-03-30,2,1,3,0,5,1,1,0.34,0.3333,0.57,0.1642,29.0,292,321.0,1,9.0
10784,2012-03-30,2,1,3,0,5,1,2,0.36,0.3636,0.57,0.1045,50.0,137,187.0,1,10.0
10785,2012-03-30,2,1,3,0,5,1,2,0.36,0.3788,0.53,0.0,48.0,153,201.0,1,11.0
10786,2012-03-30,2,1,3,0,5,1,2,0.38,0.3939,0.54,0.0,62.0,208,270.0,1,12.0
10787,2012-03-30,2,1,3,0,5,1,3,0.4,0.4091,0.5,0.0,44.0,198,242.0,1,13.0
10788,2012-03-30,2,1,3,0,5,1,3,0.4,0.4091,0.54,0.0,56.0,173,229.0,1,14.0
10789,2012-03-30,2,1,3,0,5,1,3,0.42,0.4242,0.54,0.0,73.0,207,280.0,1,15.0
10790,2012-03-30,2,1,3,0,5,1,3,0.4,0.4091,0.62,0.2836,75.0,292,367.0,1,16.0
10791,2012-03-30,2,1,3,0,5,1,2,0.4,0.4091,0.62,0.2239,93.0,499,606.0,1,17.0
10792,2012-03-30,2,1,3,0,5,1,1,0.42,0.4242,0.54,0.194,68.0,492,560.0,1,18.0
10793,2012-03-30,2,1,3,0,5,1,1,0.4,0.4091,0.62,0.2239,42.0,353,395.0,1,19.0
10794,2012-03-30,2,1,3,0,5,1,1,0.4,0.4091,0.62,0.1642,17.0,192,209.0,1,20.0
10795,2012-03-30,2,1,3,0,5,1,1,0.38,0.3939,0.66,0.1343,30.0,190,220.0,1,21.0
10796,2012-03-30,2,1,3,0,5,1,1,0.36,0.3485,0.71,0.1642,23.0,130,153.0,1,22.0
10797,2012-03-30,2,1,3,0,5,1,1,0.36,0.3788,0.71,0.0,16.0,107,123.0,1,23.0
10798,2012-03-31,2,1,3,0,6,0,1,0.38,0.3939,0.82,0.194,12.0,80,92.0,1,0.0
10799,2012-03-31,2,1,3,0,6,0,2,0.4,0.4091,0.76,0.194,17.0,65,82.0,1,1.0
10800,2012-03-31,2,1,3,0,6,0,2,0.42,0.4242,0.77,0.2537,14.0,55,69.0,1,2.0
10801,2012-03-31,2,1,3,0,6,0,1,0.4,0.4091,0.82,0.2537,10.0,21,31.0,1,3.0
10802,2012-03-31,2,1,3,0,6,0,1,0.42,0.4242,0.77,0.4179,4.0,4,8.0,1,4.0
10803,2012-03-31,2,1,3,0,6,0,1,0.4,0.4091,0.82,0.2239,0.0,5,5.0,1,5.0
10804,2012-03-31,2,1,3,0,6,0,2,0.36,0.3485,0.87,0.1642,7.0,16,23.0,1,6.0
10805,2012-03-31,2,1,3,0,6,0,2,0.36,0.3485,0.87,0.1642,5.0,39,44.0,1,7.0
10806,2012-03-31,2,1,3,0,6,0,2,0.36,0.3485,0.87,0.194,19.0,126,145.0,1,8.0
10807,2012-03-31,2,1,3,0,6,0,2,0.4,0.4091,0.76,0.194,62.0,161,223.0,1,9.0
10808,2012-03-31,2,1,3,0,6,0,2,0.4,0.4091,0.76,0.1343,108.0,205,313.0,1,10.0
10809,2012-03-31,2,1,3,0,6,0,1,0.46,0.4545,0.72,0.1343,114.0,279,463.0,1,11.0
10810,2012-03-31,2,1,3,0,6,0,1,0.48,0.4697,0.67,0.0,114.0,358,621.0,1,12.0
10811,2012-03-31,2,1,3,0,6,0,1,0.54,0.5152,0.6,0.1343,114.0,373,638.0,1,13.0
10812,2012-03-31,2,1,3,0,6,0,2,0.5,0.4848,0.63,0.2537,114.0,311,551.0,1,14.0
10813,2012-03-31,2,1,3,0,6,0,2,0.52,0.5,0.59,0.2836,114.0,330,605.0,1,15.0
10814,2012-03-31,2,1,3,0,6,0,2,0.5,0.4848,0.63,0.2985,114.0,292,535.0,1,16.0
10815,2012-03-31,2,1,3,0,6,0,1,0.48,0.4697,0.67,0.4179,114.0,305,543.0,1,17.0
10816,2012-03-31,2,1,3,0,6,0,2,0.44,0.4394,0.72,0.4627,102.0,239,341.0,1,18.0
10817,2012-03-31,2,1,3,0,6,0,1,0.42,0.4242,0.71,0.4478,93.0,191,284.0,1,19.0
10818,2012-03-31,2,1,3,0,6,0,2,0.4,0.4091,0.71,0.3284,52.0,156,208.0,1,20.0
10819,2012-03-31,2,1,3,0,6,0,2,0.4,0.4091,0.71,0.3284,36.0,107,143.0,1,21.0
10820,2012-03-31,2,1,3,0,6,0,2,0.38,0.3939,0.71,0.2537,40.0,116,156.0,1,22.0
10821,2012-03-31,2,1,3,0,6,0,2,0.36,0.3333,0.76,0.2836,12.0,100,112.0,1,23.0
10822,2012-04-01,2,1,4,0,0,0,2,0.36,0.3333,0.76,0.2537,8.0,59,67.0,1,0.0
10823,2012-04-01,2,1,4,0,0,0,2,0.36,0.3485,0.76,0.1642,13.0,49,62.0,1,1.0
10824,2012-04-01,2,1,4,0,0,0,2,0.36,0.3485,0.76,0.1642,20.0,61,81.0,1,2.0
10825,2012-04-01,2,1,4,0,0,0,2,0.34,0.3333,0.81,0.1343,4.0,21,25.0,1,3.0
10826,2012-04-01,2,1,4,0,0,0,2,0.34,0.3485,0.81,0.0896,3.0,9,12.0,1,4.0
10827,2012-04-01,2,1,4,0,0,0,2,0.34,0.3485,0.81,0.0896,8.0,10,18.0,1,5.0
10828,2012-04-01,2,1,4,0,0,0,2,0.36,0.3485,0.76,0.1343,9.0,88,97.0,1,6.0
10829,2012-04-01,2,1,4,0,0,0,2,0.36,0.3485,0.71,0.1343,29.0,55,84.0,1,7.0
10830,2012-04-01,2,1,4,0,0,0,2,0.36,0.3636,0.76,0.0896,37.0,88,125.0,1,8.0
10831,2012-04-01,2,1,4,0,0,0,2,0.36,0.3485,0.81,0.1343,102.0,173,275.0,1,9.0
10832,2012-04-01,2,1,4,0,0,0,2,0.4,0.4091,0.71,0.1045,114.0,228,360.0,1,10.0
10833,2012-04-01,2,1,4,0,0,0,2,0.4,0.4091,0.71,0.194,114.0,271,451.0,1,11.0
10834,2012-04-01,2,1,4,0,0,0,2,0.42,0.4242,0.67,0.2239,114.0,258,445.0,1,12.0
10835,2012-04-01,2,1,4,0,0,0,2,0.44,0.4394,0.62,0.194,114.0,274,464.0,1,13.0
10836,2012-04-01,2,1,4,0,0,0,2,0.48,0.4697,0.55,0.2239,114.0,278,561.0,1,14.0
10837,2012-04-01,2,1,4,0,0,0,1,0.5,0.4848,0.55,0.2537,114.0,278,573.0,1,15.0
10838,2012-04-01,2,1,4,0,0,0,1,0.52,0.5,0.52,0.2537,114.0,275,511.0,1,16.0
10839,2012-04-01,2,1,4,0,0,0,1,0.52,0.5,0.55,0.2836,114.0,323,555.0,1,17.0
10840,2012-04-01,2,1,4,0,0,0,1,0.52,0.5,0.52,0.2985,114.0,279,432.0,1,18.0
10841,2012-04-01,2,1,4,0,0,0,1,0.52,0.5,0.55,0.2239,110.0,236,346.0,1,19.0
10842,2012-04-01,2,1,4,0,0,0,2,0.5,0.4848,0.59,0.2239,66.0,166,232.0,1,20.0
10843,2012-04-01,2,1,4,0,0,0,2,0.5,0.4848,0.59,0.1642,33.0,101,134.0,1,21.0
10844,2012-04-01,2,1,4,0,0,0,3,0.5,0.4848,0.63,0.1045,7.0,61,68.0,1,22.0
10845,2012-04-01,2,1,4,0,0,0,3,0.46,0.4545,0.72,0.0,10.0,53,63.0,1,23.0
10846,2012-04-02,2,1,4,0,1,1,3,0.44,0.4394,0.82,0.1045,6.0,11,17.0,1,0.0
10847,2012-04-02,2,1,4,0,1,1,3,0.42,0.4242,0.88,0.0896,0.0,5,5.0,1,1.0
10848,2012-04-02,2,1,4,0,1,1,3,0.44,0.4394,0.94,0.1343,2.0,3,5.0,1,2.0
10849,2012-04-02,2,1,4,0,1,1,1,0.4,0.4091,0.76,0.4775,2.0,2,4.0,1,4.0
10850,2012-04-02,2,1,4,0,1,1,1,0.4,0.4091,0.76,0.4775,2.0,22,24.0,1,5.0
10851,2012-04-02,2,1,4,0,1,1,1,0.36,0.3182,0.71,0.4627,6.0,104,110.0,1,6.0
10852,2012-04-02,2,1,4,0,1,1,1,0.34,0.303,0.66,0.3881,12.0,294,306.0,1,7.0
10853,2012-04-02,2,1,4,0,1,1,1,0.36,0.3333,0.57,0.3284,36.0,499,589.0,1,8.0
10854,2012-04-02,2,1,4,0,1,1,1,0.38,0.3939,0.54,0.3582,52.0,265,317.0,1,9.0
10855,2012-04-02,2,1,4,0,1,1,1,0.4,0.4091,0.5,0.4775,85.0,119,204.0,1,10.0
10856,2012-04-02,2,1,4,0,1,1,1,0.42,0.4242,0.47,0.4478,81.0,128,209.0,1,11.0
10857,2012-04-02,2,1,4,0,1,1,1,0.44,0.4394,0.44,0.4478,100.0,181,281.0,1,12.0
10858,2012-04-02,2,1,4,0,1,1,1,0.46,0.4545,0.36,0.2985,97.0,184,281.0,1,13.0
10859,2012-04-02,2,1,4,0,1,1,1,0.46,0.4545,0.31,0.4179,114.0,141,268.0,1,14.0
10860,2012-04-02,2,1,4,0,1,1,1,0.48,0.4697,0.33,0.4179,114.0,192,324.0,1,15.0
10861,2012-04-02,2,1,4,0,1,1,1,0.5,0.4848,0.34,0.3284,104.0,291,395.0,1,16.0
10862,2012-04-02,2,1,4,0,1,1,1,0.5,0.4848,0.29,0.2836,114.0,499,642.5,1,17.0
10863,2012-04-02,2,1,4,0,1,1,1,0.5,0.4848,0.27,0.2537,75.0,499,618.0,1,18.0
10864,2012-04-02,2,1,4,0,1,1,1,0.5,0.4848,0.27,0.2537,66.0,428,494.0,1,19.0
10865,2012-04-02,2,1,4,0,1,1,1,0.46,0.4545,0.31,0.1642,48.0,281,329.0,1,20.0
10866,2012-04-02,2,1,4,0,1,1,1,0.46,0.4545,0.28,0.1343,24.0,214,238.0,1,21.0
10867,2012-04-02,2,1,4,0,1,1,1,0.42,0.4242,0.44,0.194,17.0,106,123.0,1,22.0
10868,2012-04-02,2,1,4,0,1,1,1,0.44,0.4394,0.35,0.1642,6.0,60,66.0,1,23.0
10869,2012-04-03,2,1,4,0,2,1,1,0.4,0.4091,0.43,0.1343,1.0,32,33.0,1,0.0
10870,2012-04-03,2,1,4,0,2,1,1,0.38,0.3939,0.46,0.2239,0.0,11,11.0,1,1.0
10871,2012-04-03,2,1,4,0,2,1,1,0.36,0.3485,0.53,0.1642,0.0,5,5.0,1,2.0
10872,2012-04-03,2,1,4,0,2,1,1,0.38,0.3939,0.46,0.0,0.0,3,3.0,1,3.0
10873,2012-04-03,2,1,4,0,2,1,1,0.32,0.3333,0.66,0.0896,0.0,1,1.0,1,4.0
10874,2012-04-03,2,1,4,0,2,1,1,0.32,0.3333,0.66,0.0896,2.0,25,27.0,1,5.0
10875,2012-04-03,2,1,4,0,2,1,1,0.3,0.3182,0.61,0.0896,2.0,98,100.0,1,6.0
10876,2012-04-03,2,1,4,0,2,1,1,0.32,0.3333,0.66,0.0896,14.0,327,341.0,1,7.0
10877,2012-04-03,2,1,4,0,2,1,1,0.34,0.3636,0.57,0.0,27.0,499,604.0,1,8.0
10878,2012-04-03,2,1,4,0,2,1,1,0.42,0.4242,0.38,0.0896,54.0,354,408.0,1,9.0
10879,2012-04-03,2,1,4,0,2,1,1,0.44,0.4394,0.33,0.0,77.0,142,219.0,1,10.0
10880,2012-04-03,2,1,4,0,2,1,1,0.48,0.4697,0.23,0.0,91.0,167,258.0,1,11.0
10881,2012-04-03,2,1,4,0,2,1,1,0.52,0.5,0.25,0.0,101.0,230,331.0,1,12.0
10882,2012-04-03,2,1,4,0,2,1,1,0.56,0.5303,0.19,0.2537,114.0,225,345.0,1,13.0
10883,2012-04-03,2,1,4,0,2,1,1,0.56,0.5303,0.21,0.2239,114.0,191,311.0,1,14.0
10884,2012-04-03,2,1,4,0,2,1,1,0.6,0.5909,0.2,0.194,109.0,207,316.0,1,15.0
10885,2012-04-03,2,1,4,0,2,1,1,0.62,0.6061,0.21,0.1642,114.0,340,485.0,1,16.0
10886,2012-04-03,2,1,4,0,2,1,1,0.62,0.6061,0.17,0.194,114.0,499,642.5,1,17.0
10887,2012-04-03,2,1,4,0,2,1,1,0.6,0.6061,0.26,0.1642,114.0,499,642.5,1,18.0
10888,2012-04-03,2,1,4,0,2,1,1,0.56,0.5303,0.26,0.1045,98.0,460,558.0,1,19.0
10889,2012-04-03,2,1,4,0,2,1,1,0.56,0.5303,0.24,0.1343,54.0,325,379.0,1,20.0
10890,2012-04-03,2,1,4,0,2,1,1,0.54,0.5152,0.45,0.0,33.0,210,243.0,1,21.0
10891,2012-04-03,2,1,4,0,2,1,1,0.5,0.4848,0.51,0.0,25.0,133,158.0,1,22.0
10892,2012-04-03,2,1,4,0,2,1,1,0.5,0.4848,0.59,0.0,13.0,66,79.0,1,23.0
10893,2012-04-04,2,1,4,0,3,1,1,0.48,0.4697,0.48,0.0,18.0,23,41.0,1,0.0
10894,2012-04-04,2,1,4,0,3,1,1,0.46,0.4545,0.59,0.0,0.0,11,11.0,1,1.0
10895,2012-04-04,2,1,4,0,3,1,1,0.46,0.4545,0.51,0.0,0.0,5,5.0,1,2.0
10896,2012-04-04,2,1,4,0,3,1,1,0.44,0.4394,0.58,0.0896,0.0,3,3.0,1,3.0
10897,2012-04-04,2,1,4,0,3,1,1,0.42,0.4242,0.67,0.0896,0.0,1,1.0,1,4.0
10898,2012-04-04,2,1,4,0,3,1,1,0.42,0.4242,0.67,0.0896,0.0,27,27.0,1,5.0
10899,2012-04-04,2,1,4,0,3,1,2,0.42,0.4242,0.58,0.0,6.0,120,126.0,1,6.0
10900,2012-04-04,2,1,4,0,3,1,2,0.44,0.4394,0.62,0.0,12.0,354,366.0,1,7.0
10901,2012-04-04,2,1,4,0,3,1,2,0.44,0.4394,0.72,0.1045,31.0,499,642.5,1,8.0
10902,2012-04-04,2,1,4,0,3,1,2,0.48,0.4697,0.55,0.1343,47.0,316,363.0,1,9.0
10903,2012-04-04,2,1,4,0,3,1,2,0.54,0.5152,0.45,0.1343,68.0,99,167.0,1,10.0
10904,2012-04-04,2,1,4,0,3,1,2,0.6,0.6212,0.43,0.3582,61.0,152,213.0,1,11.0
10905,2012-04-04,2,1,4,0,3,1,2,0.6,0.6212,0.46,0.4179,73.0,210,283.0,1,12.0
10906,2012-04-04,2,1,4,0,3,1,2,0.6,0.6212,0.46,0.2537,70.0,181,251.0,1,13.0
10907,2012-04-04,2,1,4,0,3,1,2,0.62,0.6212,0.46,0.194,82.0,176,258.0,1,14.0
10908,2012-04-04,2,1,4,0,3,1,2,0.64,0.6212,0.44,0.2836,86.0,182,268.0,1,15.0
10909,2012-04-04,2,1,4,0,3,1,2,0.64,0.6212,0.44,0.2836,86.0,304,390.0,1,16.0
10910,2012-04-04,2,1,4,0,3,1,1,0.66,0.6212,0.41,0.2985,99.0,499,642.5,1,17.0
10911,2012-04-04,2,1,4,0,3,1,1,0.66,0.6212,0.41,0.2537,113.0,499,642.5,1,18.0
10912,2012-04-04,2,1,4,0,3,1,1,0.66,0.6212,0.39,0.2239,75.0,419,494.0,1,19.0
10913,2012-04-04,2,1,4,0,3,1,1,0.64,0.6212,0.27,0.2239,39.0,333,372.0,1,20.0
10914,2012-04-04,2,1,4,0,3,1,1,0.6,0.6061,0.23,0.3284,43.0,255,298.0,1,21.0
10915,2012-04-04,2,1,4,0,3,1,1,0.56,0.5303,0.22,0.1642,30.0,151,181.0,1,22.0
10916,2012-04-04,2,1,4,0,3,1,1,0.52,0.5,0.23,0.4179,19.0,112,131.0,1,23.0
10917,2012-04-05,2,1,4,0,4,1,1,0.52,0.5,0.23,0.4179,12.0,33,45.0,1,0.0
10918,2012-04-05,2,1,4,0,4,1,1,0.48,0.4697,0.27,0.3284,4.0,9,13.0,1,1.0
10919,2012-04-05,2,1,4,0,4,1,1,0.46,0.4545,0.33,0.4478,7.0,11,18.0,1,2.0
10920,2012-04-05,2,1,4,0,4,1,1,0.42,0.4242,0.41,0.2985,0.0,5,5.0,1,3.0
10921,2012-04-05,2,1,4,0,4,1,1,0.38,0.3939,0.43,0.2836,0.0,1,1.0,1,4.0
10922,2012-04-05,2,1,4,0,4,1,1,0.38,0.3939,0.43,0.2836,1.0,28,29.0,1,5.0
10923,2012-04-05,2,1,4,0,4,1,1,0.36,0.3333,0.46,0.3284,8.0,118,126.0,1,6.0
10924,2012-04-05,2,1,4,0,4,1,1,0.34,0.3333,0.49,0.194,15.0,339,354.0,1,7.0
10925,2012-04-05,2,1,4,0,4,1,1,0.36,0.3485,0.46,0.2239,28.0,499,638.0,1,8.0
10926,2012-04-05,2,1,4,0,4,1,1,0.4,0.4091,0.37,0.2537,61.0,290,351.0,1,9.0
10927,2012-04-05,2,1,4,0,4,1,1,0.42,0.4242,0.35,0.2836,88.0,158,246.0,1,10.0
10928,2012-04-05,2,1,4,0,4,1,2,0.42,0.4242,0.38,0.2239,109.0,159,268.0,1,11.0
10929,2012-04-05,2,1,4,0,4,1,1,0.44,0.4394,0.33,0.0,66.0,210,276.0,1,12.0
10930,2012-04-05,2,1,4,0,4,1,1,0.46,0.4545,0.31,0.0,89.0,202,291.0,1,13.0
10931,2012-04-05,2,1,4,0,4,1,1,0.46,0.4545,0.33,0.1642,114.0,144,287.0,1,14.0
10932,2012-04-05,2,1,4,0,4,1,1,0.5,0.4848,0.31,0.1045,98.0,171,269.0,1,15.0
10933,2012-04-05,2,1,4,0,4,1,1,0.5,0.4848,0.31,0.194,84.0,318,402.0,1,16.0
10934,2012-04-05,2,1,4,0,4,1,1,0.5,0.4848,0.31,0.1642,114.0,499,642.5,1,17.0
10935,2012-04-05,2,1,4,0,4,1,1,0.5,0.4848,0.31,0.1045,80.0,499,642.5,1,18.0
10936,2012-04-05,2,1,4,0,4,1,1,0.48,0.4697,0.31,0.2537,64.0,423,487.0,1,19.0
10937,2012-04-05,2,1,4,0,4,1,1,0.44,0.4394,0.41,0.194,33.0,279,312.0,1,20.0
10938,2012-04-05,2,1,4,0,4,1,1,0.42,0.4242,0.47,0.194,25.0,209,234.0,1,21.0
10939,2012-04-05,2,1,4,0,4,1,1,0.4,0.4091,0.47,0.194,20.0,129,149.0,1,22.0
10940,2012-04-05,2,1,4,0,4,1,1,0.4,0.4091,0.5,0.1343,12.0,124,136.0,1,23.0
10941,2012-04-06,2,1,4,0,5,1,1,0.4,0.4091,0.43,0.0,12.0,49,61.0,1,0.0
10942,2012-04-06,2,1,4,0,5,1,1,0.36,0.3485,0.62,0.1343,10.0,28,38.0,1,1.0
10943,2012-04-06,2,1,4,0,5,1,1,0.36,0.3333,0.5,0.3881,6.0,5,11.0,1,2.0
10944,2012-04-06,2,1,4,0,5,1,1,0.34,0.303,0.53,0.3284,3.0,5,8.0,1,3.0
10945,2012-04-06,2,1,4,0,5,1,1,0.34,0.3182,0.49,0.2537,2.0,3,5.0,1,4.0
10946,2012-04-06,2,1,4,0,5,1,1,0.32,0.303,0.53,0.3284,0.0,23,23.0,1,5.0
10947,2012-04-06,2,1,4,0,5,1,1,0.3,0.2727,0.49,0.3881,0.0,80,80.0,1,6.0
10948,2012-04-06,2,1,4,0,5,1,1,0.3,0.2879,0.49,0.2836,15.0,231,246.0,1,7.0
10949,2012-04-06,2,1,4,0,5,1,1,0.3,0.2727,0.49,0.3284,19.0,489,508.0,1,8.0
10950,2012-04-06,2,1,4,0,5,1,1,0.34,0.303,0.42,0.3284,58.0,318,376.0,1,9.0
10951,2012-04-06,2,1,4,0,5,1,1,0.36,0.3333,0.4,0.3284,81.0,157,238.0,1,10.0
10952,2012-04-06,2,1,4,0,5,1,1,0.4,0.4091,0.37,0.2985,112.0,179,291.0,1,11.0
10953,2012-04-06,2,1,4,0,5,1,1,0.42,0.4242,0.35,0.2985,113.0,224,337.0,1,12.0
10954,2012-04-06,2,1,4,0,5,1,1,0.44,0.4394,0.33,0.3284,114.0,238,411.0,1,13.0
10955,2012-04-06,2,1,4,0,5,1,1,0.48,0.4697,0.29,0.3881,114.0,250,490.0,1,14.0
10956,2012-04-06,2,1,4,0,5,1,1,0.5,0.4848,0.27,0.2836,114.0,319,537.0,1,15.0
10957,2012-04-06,2,1,4,0,5,1,1,0.5,0.4848,0.22,0.4179,114.0,352,536.0,1,16.0
10958,2012-04-06,2,1,4,0,5,1,1,0.52,0.5,0.23,0.4179,114.0,483,642.5,1,17.0
10959,2012-04-06,2,1,4,0,5,1,1,0.5,0.4848,0.22,0.4627,104.0,380,484.0,1,18.0
10960,2012-04-06,2,1,4,0,5,1,1,0.48,0.4697,0.23,0.2985,114.0,297,412.0,1,19.0
10961,2012-04-06,2,1,4,0,5,1,1,0.46,0.4545,0.24,0.2836,61.0,191,252.0,1,20.0
10962,2012-04-06,2,1,4,0,5,1,1,0.44,0.4394,0.26,0.1343,54.0,136,190.0,1,21.0
10963,2012-04-06,2,1,4,0,5,1,1,0.4,0.4091,0.35,0.2239,34.0,124,158.0,1,22.0
10964,2012-04-06,2,1,4,0,5,1,1,0.42,0.4242,0.3,0.2836,21.0,92,113.0,1,23.0
10965,2012-04-07,2,1,4,0,6,0,1,0.42,0.4242,0.26,0.2985,9.0,85,94.0,1,0.0
10966,2012-04-07,2,1,4,0,6,0,1,0.4,0.4091,0.28,0.2537,9.0,60,69.0,1,1.0
10967,2012-04-07,2,1,4,0,6,0,1,0.36,0.3333,0.29,0.3582,11.0,25,36.0,1,2.0
10968,2012-04-07,2,1,4,0,6,0,1,0.36,0.3333,0.32,0.2537,7.0,21,28.0,1,3.0
10969,2012-04-07,2,1,4,0,6,0,1,0.32,0.3182,0.36,0.1642,3.0,4,7.0,1,4.0
10970,2012-04-07,2,1,4,0,6,0,1,0.32,0.3182,0.33,0.1642,0.0,2,2.0,1,5.0
10971,2012-04-07,2,1,4,0,6,0,1,0.32,0.3182,0.36,0.194,1.0,18,19.0,1,6.0
10972,2012-04-07,2,1,4,0,6,0,1,0.32,0.303,0.33,0.2836,14.0,40,54.0,1,7.0
10973,2012-04-07,2,1,4,0,6,0,1,0.34,0.3182,0.34,0.2537,29.0,94,123.0,1,8.0
10974,2012-04-07,2,1,4,0,6,0,1,0.4,0.4091,0.3,0.2537,103.0,173,276.0,1,9.0
10975,2012-04-07,2,1,4,0,6,0,1,0.42,0.4242,0.28,0.2537,114.0,176,363.0,1,10.0
10976,2012-04-07,2,1,4,0,6,0,1,0.44,0.4394,0.24,0.2985,114.0,244,495.0,1,11.0
10977,2012-04-07,2,1,4,0,6,0,1,0.46,0.4545,0.23,0.3881,114.0,270,590.0,1,12.0
10978,2012-04-07,2,1,4,0,6,0,1,0.5,0.4848,0.22,0.194,114.0,288,642.5,1,13.0
10979,2012-04-07,2,1,4,0,6,0,1,0.5,0.4848,0.22,0.2985,114.0,252,578.0,1,14.0
10980,2012-04-07,2,1,4,0,6,0,1,0.52,0.5,0.19,0.4179,114.0,305,626.0,1,15.0
10981,2012-04-07,2,1,4,0,6,0,1,0.54,0.5152,0.19,0.3881,114.0,261,615.0,1,16.0
10982,2012-04-07,2,1,4,0,6,0,1,0.54,0.5152,0.19,0.4179,114.0,268,567.0,1,17.0
10983,2012-04-07,2,1,4,0,6,0,1,0.54,0.5152,0.18,0.2985,114.0,290,517.0,1,18.0
10984,2012-04-07,2,1,4,0,6,0,1,0.54,0.5152,0.16,0.3284,114.0,243,413.0,1,19.0
10985,2012-04-07,2,1,4,0,6,0,1,0.5,0.4848,0.2,0.2239,73.0,135,208.0,1,20.0
10986,2012-04-07,2,1,4,0,6,0,1,0.5,0.4848,0.2,0.194,75.0,159,234.0,1,21.0
10987,2012-04-07,2,1,4,0,6,0,1,0.48,0.4697,0.2,0.194,76.0,106,182.0,1,22.0
10988,2012-04-07,2,1,4,0,6,0,1,0.46,0.4545,0.23,0.2239,32.0,86,118.0,1,23.0
10989,2012-04-08,2,1,4,0,0,0,1,0.44,0.4394,0.24,0.2239,21.0,64,85.0,1,0.0
10990,2012-04-08,2,1,4,0,0,0,1,0.44,0.4394,0.24,0.2239,14.0,50,64.0,1,1.0
10991,2012-04-08,2,1,4,0,0,0,1,0.44,0.4394,0.24,0.2239,7.0,25,32.0,1,2.0
10992,2012-04-08,2,1,4,0,0,0,1,0.42,0.4242,0.26,0.1343,8.0,18,26.0,1,3.0
10993,2012-04-08,2,1,4,0,0,0,1,0.4,0.4091,0.4,0.0,0.0,7,7.0,1,4.0
10994,2012-04-08,2,1,4,0,0,0,1,0.38,0.3939,0.46,0.0,4.0,8,12.0,1,5.0
10995,2012-04-08,2,1,4,0,0,0,1,0.36,0.3788,0.37,0.0,7.0,21,28.0,1,6.0
10996,2012-04-08,2,1,4,0,0,0,1,0.38,0.3939,0.27,0.1642,12.0,25,37.0,1,7.0
10997,2012-04-08,2,1,4,0,0,0,1,0.4,0.4091,0.3,0.194,19.0,65,84.0,1,8.0
10998,2012-04-08,2,1,4,0,0,0,1,0.44,0.4394,0.26,0.2239,71.0,108,179.0,1,9.0
10999,2012-04-08,2,1,4,0,0,0,1,0.5,0.4848,0.25,0.2239,113.0,186,299.0,1,10.0
11000,2012-04-08,2,1,4,0,0,0,1,0.5,0.4848,0.25,0.2836,114.0,209,404.0,1,11.0
11001,2012-04-08,2,1,4,0,0,0,1,0.54,0.5152,0.24,0.2537,114.0,259,457.0,1,12.0
11002,2012-04-08,2,1,4,0,0,0,1,0.58,0.5455,0.23,0.1642,114.0,254,483.0,1,13.0
11003,2012-04-08,2,1,4,0,0,0,1,0.6,0.5909,0.18,0.4478,114.0,249,503.0,1,14.0
11004,2012-04-08,2,1,4,0,0,0,1,0.62,0.6061,0.17,0.3582,114.0,226,486.0,1,15.0
11005,2012-04-08,2,1,4,0,0,0,1,0.64,0.6061,0.19,0.3284,114.0,244,476.0,1,16.0
11006,2012-04-08,2,1,4,0,0,0,1,0.62,0.6061,0.22,0.2985,114.0,226,411.0,1,17.0
11007,2012-04-08,2,1,4,0,0,0,1,0.62,0.6061,0.25,0.3284,114.0,159,310.0,1,18.0
11008,2012-04-08,2,1,4,0,0,0,1,0.6,0.6061,0.23,0.3881,89.0,187,276.0,1,19.0
11009,2012-04-08,2,1,4,0,0,0,1,0.56,0.5303,0.28,0.4179,65.0,146,211.0,1,20.0
11010,2012-04-08,2,1,4,0,0,0,1,0.52,0.5,0.34,0.2239,53.0,77,130.0,1,21.0
11011,2012-04-08,2,1,4,0,0,0,1,0.5,0.4848,0.36,0.2239,33.0,85,118.0,1,22.0
11012,2012-04-08,2,1,4,0,0,0,1,0.5,0.4848,0.39,0.2537,10.0,41,51.0,1,23.0
