instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,year,month_name,day_name,season_name,weather_condition,is_workingday,is_holiday,time_category,wekday_name
7611,2011-11-18,4,0,11,17,0,5,1,1,0.32,0.3333,0.31,0.1343,17,361,378.0,2011,November,Friday,Fall,Clear,Yes,No,Evening Peak,Friday
7612,2011-11-18,4,0,11,18,0,5,1,1,0.3,0.303,0.36,0.1642,16,312,328.0,2011,November,Friday,Fall,Clear,Yes,No,Evening Peak,Friday
7613,2011-11-18,4,0,11,19,0,5,1,1,0.28,0.2727,0.41,0.1642,7,183,190.0,2011,November,Friday,Fall,Clear,Yes,No,Evening Peak,Friday
7614,2011-11-18,4,0,11,20,0,5,1,1,0.28,0.2727,0.48,0.194,8,129,137.0,2011,November,Friday,Fall,Clear,Yes,No,Night Time,Friday
7615,2011-11-18,4,0,11,21,0,5,1,1,0.28,0.2727,0.48,0.1642,3,108,111.0,2011,November,Friday,Fall,Clear,Yes,No,Night Time,Friday
7616,2011-11-18,4,0,11,22,0,5,1,1,0.26,0.2727,0.52,0.1045,9,88,97.0,2011,November,Friday,Fall,Clear,Yes,No,Night Time,Friday
7617,2011-11-18,4,0,11,23,0,5,1,1,0.26,0.2727,0.6,0.1343,5,54,59.0,2011,November,Friday,Fall,Clear,Yes,No,Night Time,Friday
7618,2011-11-19,4,0,11,0,0,6,0,1,0.26,0.2576,0.56,0.194,4,49,53.0,2011,November,Saturday,Fall,Clear,No,No,Night Time,Saturday
7619,2011-11-19,4,0,11,1,0,6,0,1,0.26,0.2273,0.52,0.2985,1,34,35.0,2011,November,Saturday,Fall,Clear,No,No,Night Time,Saturday
7620,2011-11-19,4,0,11,2,0,6,0,1,0.24,0.2424,0.56,0.1642,12,34,46.0,2011,November,Saturday,Fall,Clear,No,No,Night Time,Saturday
7621,2011-11-19,4,0,11,3,0,6,0,1,0.26,0.2424,0.48,0.2537,4,11,15.0,2011,November,Saturday,Fall,Clear,No,No,Night Time,Saturday
7622,2011-11-19,4,0,11,4,0,6,0,1,0.26,0.2273,0.48,0.3284,4,4,8.0,2011,November,Saturday,Fall,Clear,No,No,Night Time,Saturday
7623,2011-11-19,4,0,11,5,0,6,0,1,0.24,0.2273,0.56,0.2537,0,2,2.0,2011,November,Saturday,Fall,Clear,No,No,Night Time,Saturday
7624,2011-11-19,4,0,11,6,0,6,0,1,0.24,0.2121,0.6,0.3284,2,10,12.0,2011,November,Saturday,Fall,Clear,No,No,Morning Peak,Saturday
7625,2011-11-19,4,0,11,7,0,6,0,1,0.24,0.2273,0.6,0.2537,3,38,41.0,2011,November,Saturday,Fall,Clear,No,No,Morning Peak,Saturday
7626,2011-11-19,4,0,11,8,0,6,0,1,0.26,0.2424,0.56,0.2537,12,80,92.0,2011,November,Saturday,Fall,Clear,No,No,Morning Peak,Saturday
7627,2011-11-19,4,0,11,9,0,6,0,1,0.28,0.2576,0.52,0.2985,12,130,142.0,2011,November,Saturday,Fall,Clear,No,No,Morning Peak,Saturday
7628,2011-11-19,4,0,11,10,0,6,0,1,0.32,0.303,0.45,0.2537,35,165,200.0,2011,November,Saturday,Fall,Clear,No,No,Day Time,Saturday
7629,2011-11-19,4,0,11,11,0,6,0,1,0.36,0.3788,0.4,0.0,50,183,233.0,2011,November,Saturday,Fall,Clear,No,No,Day Time,Saturday
7630,2011-11-19,4,0,11,12,0,6,0,1,0.4,0.4091,0.35,0.2836,93,218,311.0,2011,November,Saturday,Fall,Clear,No,No,Day Time,Saturday
7631,2011-11-19,4,0,11,13,0,6,0,1,0.42,0.4242,0.3,0.2836,114,245,363.0,2011,November,Saturday,Fall,Clear,No,No,Day Time,Saturday
7632,2011-11-19,4,0,11,14,0,6,0,1,0.42,0.4242,0.32,0.2985,114,228,349.0,2011,November,Saturday,Fall,Clear,No,No,Day Time,Saturday
7633,2011-11-19,4,0,11,15,0,6,0,1,0.42,0.4242,0.41,0.194,114,262,382.0,2011,November,Saturday,Fall,Clear,No,No,Day Time,Saturday
7634,2011-11-19,4,0,11,16,0,6,0,1,0.42,0.4242,0.38,0.2985,99,188,287.0,2011,November,Saturday,Fall,Clear,No,No,Evening Peak,Saturday
7635,2011-11-19,4,0,11,17,0,6,0,1,0.4,0.4091,0.4,0.194,61,171,232.0,2011,November,Saturday,Fall,Clear,No,No,Evening Peak,Saturday
7636,2011-11-19,4,0,11,18,0,6,0,1,0.38,0.3939,0.46,0.1343,36,172,208.0,2011,November,Saturday,Fall,Clear,No,No,Evening Peak,Saturday
7637,2011-11-19,4,0,11,19,0,6,0,2,0.34,0.3333,0.71,0.1343,33,149,182.0,2011,November,Saturday,Fall,Cloudy/Mist,No,No,Evening Peak,Saturday
7638,2011-11-19,4,0,11,20,0,6,0,2,0.36,0.3636,0.57,0.1045,48,115,163.0,2011,November,Saturday,Fall,Cloudy/Mist,No,No,Night Time,Saturday
7639,2011-11-19,4,0,11,21,0,6,0,2,0.36,0.3485,0.62,0.194,29,79,108.0,2011,November,Saturday,Fall,Cloudy/Mist,No,No,Night Time,Saturday
7640,2011-11-19,4,0,11,22,0,6,0,2,0.38,0.3939,0.62,0.1642,26,80,106.0,2011,November,Saturday,Fall,Cloudy/Mist,No,No,Night Time,Saturday
7641,2011-11-19,4,0,11,23,0,6,0,1,0.38,0.3939,0.62,0.2239,20,73,93.0,2011,November,Saturday,Fall,Clear,No,No,Night Time,Saturday
7642,2011-11-20,4,0,11,0,0,0,0,1,0.38,0.3939,0.66,0.1642,14,79,93.0,2011,November,Sunday,Fall,Clear,No,No,Night Time,Sunday
7643,2011-11-20,4,0,11,1,0,0,0,1,0.4,0.4091,0.62,0.2537,11,73,84.0,2011,November,Sunday,Fall,Clear,No,No,Night Time,Sunday
7644,2011-11-20,4,0,11,2,0,0,0,1,0.4,0.4091,0.62,0.2836,12,44,56.0,2011,November,Sunday,Fall,Clear,No,No,Night Time,Sunday
7645,2011-11-20,4,0,11,3,0,0,0,2,0.4,0.4091,0.66,0.2836,6,31,37.0,2011,November,Sunday,Fall,Cloudy/Mist,No,No,Night Time,Sunday
7646,2011-11-20,4,0,11,4,0,0,0,2,0.4,0.4091,0.71,0.2836,2,10,12.0,2011,November,Sunday,Fall,Cloudy/Mist,No,No,Night Time,Sunday
7647,2011-11-20,4,0,11,5,0,0,0,2,0.42,0.4242,0.67,0.2836,0,4,4.0,2011,November,Sunday,Fall,Cloudy/Mist,No,No,Night Time,Sunday
7648,2011-11-20,4,0,11,6,0,0,0,2,0.42,0.4242,0.67,0.2537,3,6,9.0,2011,November,Sunday,Fall,Cloudy/Mist,No,No,Morning Peak,Sunday
7649,2011-11-20,4,0,11,7,0,0,0,1,0.42,0.4242,0.67,0.2239,4,19,23.0,2011,November,Sunday,Fall,Clear,No,No,Morning Peak,Sunday
7650,2011-11-20,4,0,11,8,0,0,0,2,0.42,0.4242,0.71,0.2836,13,52,65.0,2011,November,Sunday,Fall,Cloudy/Mist,No,No,Morning Peak,Sunday
7651,2011-11-20,4,0,11,9,0,0,0,1,0.44,0.4394,0.72,0.1642,29,109,138.0,2011,November,Sunday,Fall,Clear,No,No,Morning Peak,Sunday
7652,2011-11-20,4,0,11,10,0,0,0,2,0.44,0.4394,0.72,0.1045,46,183,229.0,2011,November,Sunday,Fall,Cloudy/Mist,No,No,Day Time,Sunday
7653,2011-11-20,4,0,11,11,0,0,0,2,0.5,0.4848,0.63,0.1045,74,212,286.0,2011,November,Sunday,Fall,Cloudy/Mist,No,No,Day Time,Sunday
7654,2011-11-20,4,0,11,12,0,0,0,2,0.5,0.4848,0.63,0.1343,70,234,304.0,2011,November,Sunday,Fall,Cloudy/Mist,No,No,Day Time,Sunday
7655,2011-11-20,4,0,11,13,0,0,0,2,0.54,0.5152,0.6,0.194,84,285,369.0,2011,November,Sunday,Fall,Cloudy/Mist,No,No,Day Time,Sunday
7656,2011-11-20,4,0,11,14,0,0,0,1,0.52,0.5,0.63,0.2537,113,250,363.0,2011,November,Sunday,Fall,Clear,No,No,Day Time,Sunday
7657,2011-11-20,4,0,11,15,0,0,0,2,0.52,0.5,0.68,0.194,109,242,351.0,2011,November,Sunday,Fall,Cloudy/Mist,No,No,Day Time,Sunday
7658,2011-11-20,4,0,11,16,0,0,0,2,0.52,0.5,0.63,0.1343,81,225,306.0,2011,November,Sunday,Fall,Cloudy/Mist,No,No,Evening Peak,Sunday
7659,2011-11-20,4,0,11,17,0,0,0,2,0.52,0.5,0.63,0.194,35,168,203.0,2011,November,Sunday,Fall,Cloudy/Mist,No,No,Evening Peak,Sunday
7660,2011-11-20,4,0,11,18,0,0,0,2,0.54,0.5152,0.64,0.194,22,123,145.0,2011,November,Sunday,Fall,Cloudy/Mist,No,No,Evening Peak,Sunday
7661,2011-11-20,4,0,11,19,0,0,0,2,0.5,0.4848,0.72,0.1045,17,140,157.0,2011,November,Sunday,Fall,Cloudy/Mist,No,No,Evening Peak,Sunday
7662,2011-11-20,4,0,11,20,0,0,0,2,0.52,0.5,0.68,0.1045,23,90,113.0,2011,November,Sunday,Fall,Cloudy/Mist,No,No,Night Time,Sunday
7663,2011-11-20,4,0,11,21,0,0,0,2,0.48,0.4697,0.77,0.0896,11,94,105.0,2011,November,Sunday,Fall,Cloudy/Mist,No,No,Night Time,Sunday
7664,2011-11-20,4,0,11,22,0,0,0,3,0.46,0.4545,0.88,0.0896,5,35,40.0,2011,November,Sunday,Fall,Light Rain/Snow,No,No,Night Time,Sunday
7665,2011-11-20,4,0,11,23,0,0,0,3,0.46,0.4545,0.88,0.0896,3,25,28.0,2011,November,Sunday,Fall,Light Rain/Snow,No,No,Night Time,Sunday
7666,2011-11-21,4,0,11,0,0,1,1,2,0.46,0.4545,0.94,0.0,4,13,17.0,2011,November,Monday,Fall,Cloudy/Mist,Yes,No,Night Time,Monday
7667,2011-11-21,4,0,11,1,0,1,1,3,0.46,0.4545,0.94,0.194,4,8,12.0,2011,November,Monday,Fall,Light Rain/Snow,Yes,No,Night Time,Monday
7668,2011-11-21,4,0,11,2,0,1,1,3,0.44,0.4394,1.0,0.194,1,2,3.0,2011,November,Monday,Fall,Light Rain/Snow,Yes,No,Night Time,Monday
7669,2011-11-21,4,0,11,3,0,1,1,3,0.44,0.4394,1.0,0.1343,0,4,4.0,2011,November,Monday,Fall,Light Rain/Snow,Yes,No,Night Time,Monday
7670,2011-11-21,4,0,11,4,0,1,1,3,0.44,0.4394,1.0,0.1343,0,5,5.0,2011,November,Monday,Fall,Light Rain/Snow,Yes,No,Night Time,Monday
7671,2011-11-21,4,0,11,5,0,1,1,2,0.44,0.4394,1.0,0.0,0,20,20.0,2011,November,Monday,Fall,Cloudy/Mist,Yes,No,Night Time,Monday
7672,2011-11-21,4,0,11,6,0,1,1,2,0.42,0.4242,1.0,0.0,0,76,76.0,2011,November,Monday,Fall,Cloudy/Mist,Yes,No,Morning Peak,Monday
7673,2011-11-21,4,0,11,7,0,1,1,2,0.46,0.4545,0.94,0.1642,17,229,246.0,2011,November,Monday,Fall,Cloudy/Mist,Yes,No,Morning Peak,Monday
7674,2011-11-21,4,0,11,8,0,1,1,2,0.46,0.4545,0.94,0.0,13,378,391.0,2011,November,Monday,Fall,Cloudy/Mist,Yes,No,Morning Peak,Monday
7675,2011-11-21,4,0,11,9,0,1,1,2,0.48,0.4697,0.94,0.1045,15,222,237.0,2011,November,Monday,Fall,Cloudy/Mist,Yes,No,Morning Peak,Monday
7676,2011-11-21,4,0,11,10,0,1,1,2,0.52,0.5,0.83,0.0,25,110,135.0,2011,November,Monday,Fall,Cloudy/Mist,Yes,No,Day Time,Monday
7677,2011-11-21,4,0,11,11,0,1,1,2,0.52,0.5,0.83,0.1045,16,112,128.0,2011,November,Monday,Fall,Cloudy/Mist,Yes,No,Day Time,Monday
7678,2011-11-21,4,0,11,12,0,1,1,2,0.5,0.4848,0.77,0.1343,24,138,162.0,2011,November,Monday,Fall,Cloudy/Mist,Yes,No,Day Time,Monday
7679,2011-11-21,4,0,11,13,0,1,1,2,0.5,0.4848,0.77,0.1343,13,121,134.0,2011,November,Monday,Fall,Cloudy/Mist,Yes,No,Day Time,Monday
7680,2011-11-21,4,0,11,14,0,1,1,2,0.48,0.4697,0.82,0.194,14,121,135.0,2011,November,Monday,Fall,Cloudy/Mist,Yes,No,Day Time,Monday
7681,2011-11-21,4,0,11,15,0,1,1,3,0.44,0.4394,0.94,0.2239,15,93,108.0,2011,November,Monday,Fall,Light Rain/Snow,Yes,No,Day Time,Monday
7682,2011-11-21,4,0,11,16,0,1,1,3,0.44,0.4394,0.94,0.2239,13,95,108.0,2011,November,Monday,Fall,Light Rain/Snow,Yes,No,Evening Peak,Monday
7683,2011-11-21,4,0,11,17,0,1,1,3,0.42,0.4242,0.94,0.2985,10,200,210.0,2011,November,Monday,Fall,Light Rain/Snow,Yes,No,Evening Peak,Monday
7684,2011-11-21,4,0,11,18,0,1,1,3,0.42,0.4242,0.88,0.194,8,184,192.0,2011,November,Monday,Fall,Light Rain/Snow,Yes,No,Evening Peak,Monday
7685,2011-11-21,4,0,11,19,0,1,1,3,0.4,0.4091,0.94,0.194,2,135,137.0,2011,November,Monday,Fall,Light Rain/Snow,Yes,No,Evening Peak,Monday
7686,2011-11-21,4,0,11,20,0,1,1,3,0.4,0.4091,0.87,0.2239,5,75,80.0,2011,November,Monday,Fall,Light Rain/Snow,Yes,No,Night Time,Monday
7687,2011-11-21,4,0,11,21,0,1,1,3,0.4,0.4091,0.87,0.1642,11,103,114.0,2011,November,Monday,Fall,Light Rain/Snow,Yes,No,Night Time,Monday
7688,2011-11-21,4,0,11,22,0,1,1,3,0.4,0.4091,0.87,0.1343,6,72,78.0,2011,November,Monday,Fall,Light Rain/Snow,Yes,No,Night Time,Monday
7689,2011-11-21,4,0,11,23,0,1,1,3,0.4,0.4091,0.87,0.1642,4,29,33.0,2011,November,Monday,Fall,Light Rain/Snow,Yes,No,Night Time,Monday
7690,2011-11-22,4,0,11,0,0,2,1,3,0.38,0.3939,0.94,0.1045,0,14,14.0,2011,November,Tuesday,Fall,Light Rain/Snow,Yes,No,Night Time,Tuesday
7691,2011-11-22,4,0,11,1,0,2,1,3,0.4,0.4091,0.94,0.1343,1,5,6.0,2011,November,Tuesday,Fall,Light Rain/Snow,Yes,No,Night Time,Tuesday
7692,2011-11-22,4,0,11,2,0,2,1,3,0.38,0.3939,1.0,0.1045,2,4,6.0,2011,November,Tuesday,Fall,Light Rain/Snow,Yes,No,Night Time,Tuesday
7693,2011-11-22,4,0,11,3,0,2,1,3,0.38,0.3939,1.0,0.1045,1,2,3.0,2011,November,Tuesday,Fall,Light Rain/Snow,Yes,No,Night Time,Tuesday
7694,2011-11-22,4,0,11,4,0,2,1,3,0.38,0.3939,0.94,0.1642,0,7,7.0,2011,November,Tuesday,Fall,Light Rain/Snow,Yes,No,Night Time,Tuesday
7695,2011-11-22,4,0,11,5,0,2,1,3,0.38,0.3939,0.94,0.1642,1,17,18.0,2011,November,Tuesday,Fall,Light Rain/Snow,Yes,No,Night Time,Tuesday
7696,2011-11-22,4,0,11,6,0,2,1,2,0.38,0.3939,0.94,0.1045,1,63,64.0,2011,November,Tuesday,Fall,Cloudy/Mist,Yes,No,Morning Peak,Tuesday
7697,2011-11-22,4,0,11,7,0,2,1,3,0.38,0.3939,0.94,0.2239,2,119,121.0,2011,November,Tuesday,Fall,Light Rain/Snow,Yes,No,Morning Peak,Tuesday
7698,2011-11-22,4,0,11,8,0,2,1,3,0.38,0.3939,0.94,0.2239,5,185,190.0,2011,November,Tuesday,Fall,Light Rain/Snow,Yes,No,Morning Peak,Tuesday
7699,2011-11-22,4,0,11,9,0,2,1,3,0.4,0.4091,0.94,0.0,2,147,149.0,2011,November,Tuesday,Fall,Light Rain/Snow,Yes,No,Morning Peak,Tuesday
7700,2011-11-22,4,0,11,10,0,2,1,3,0.4,0.4091,0.94,0.0,6,46,52.0,2011,November,Tuesday,Fall,Light Rain/Snow,Yes,No,Day Time,Tuesday
7701,2011-11-22,4,0,11,11,0,2,1,3,0.4,0.4091,0.94,0.1343,4,28,32.0,2011,November,Tuesday,Fall,Light Rain/Snow,Yes,No,Day Time,Tuesday
7702,2011-11-22,4,0,11,12,0,2,1,3,0.4,0.4091,1.0,0.0896,3,18,21.0,2011,November,Tuesday,Fall,Light Rain/Snow,Yes,No,Day Time,Tuesday
7703,2011-11-22,4,0,11,13,0,2,1,3,0.42,0.4242,1.0,0.0896,4,22,26.0,2011,November,Tuesday,Fall,Light Rain/Snow,Yes,No,Day Time,Tuesday
7704,2011-11-22,4,0,11,14,0,2,1,3,0.42,0.4242,1.0,0.0896,4,31,35.0,2011,November,Tuesday,Fall,Light Rain/Snow,Yes,No,Day Time,Tuesday
7705,2011-11-22,4,0,11,15,0,2,1,3,0.44,0.4394,0.94,0.0,2,32,34.0,2011,November,Tuesday,Fall,Light Rain/Snow,Yes,No,Day Time,Tuesday
7706,2011-11-22,4,0,11,16,0,2,1,3,0.44,0.4394,0.94,0.0,3,59,62.0,2011,November,Tuesday,Fall,Light Rain/Snow,Yes,No,Evening Peak,Tuesday
7707,2011-11-22,4,0,11,17,0,2,1,3,0.44,0.4394,1.0,0.0896,4,161,165.0,2011,November,Tuesday,Fall,Light Rain/Snow,Yes,No,Evening Peak,Tuesday
7708,2011-11-22,4,0,11,18,0,2,1,3,0.44,0.4394,1.0,0.0,0,148,148.0,2011,November,Tuesday,Fall,Light Rain/Snow,Yes,No,Evening Peak,Tuesday
7709,2011-11-22,4,0,11,19,0,2,1,3,0.46,0.4545,0.94,0.1045,5,106,111.0,2011,November,Tuesday,Fall,Light Rain/Snow,Yes,No,Evening Peak,Tuesday
7710,2011-11-22,4,0,11,20,0,2,1,2,0.46,0.4545,1.0,0.2239,6,121,127.0,2011,November,Tuesday,Fall,Cloudy/Mist,Yes,No,Night Time,Tuesday
7711,2011-11-22,4,0,11,21,0,2,1,2,0.46,0.4545,1.0,0.2537,4,86,90.0,2011,November,Tuesday,Fall,Cloudy/Mist,Yes,No,Night Time,Tuesday
7712,2011-11-22,4,0,11,22,0,2,1,2,0.5,0.4848,0.94,0.194,6,81,87.0,2011,November,Tuesday,Fall,Cloudy/Mist,Yes,No,Night Time,Tuesday
7713,2011-11-22,4,0,11,23,0,2,1,2,0.48,0.4697,0.94,0.2537,3,36,39.0,2011,November,Tuesday,Fall,Cloudy/Mist,Yes,No,Night Time,Tuesday
7714,2011-11-23,4,0,11,0,0,3,1,2,0.48,0.4697,0.94,0.2537,2,14,16.0,2011,November,Wednesday,Fall,Cloudy/Mist,Yes,No,Night Time,Wednesday
7715,2011-11-23,4,0,11,1,0,3,1,2,0.48,0.4697,0.94,0.2985,0,8,8.0,2011,November,Wednesday,Fall,Cloudy/Mist,Yes,No,Night Time,Wednesday
7716,2011-11-23,4,0,11,2,0,3,1,3,0.5,0.4848,0.94,0.3582,1,5,6.0,2011,November,Wednesday,Fall,Light Rain/Snow,Yes,No,Night Time,Wednesday
7717,2011-11-23,4,0,11,3,0,3,1,3,0.5,0.4848,0.94,0.3582,1,2,3.0,2011,November,Wednesday,Fall,Light Rain/Snow,Yes,No,Night Time,Wednesday
7718,2011-11-23,4,0,11,4,0,3,1,3,0.52,0.5,0.88,0.3582,0,5,5.0,2011,November,Wednesday,Fall,Light Rain/Snow,Yes,No,Night Time,Wednesday
7719,2011-11-23,4,0,11,5,0,3,1,2,0.46,0.4545,0.94,0.194,1,16,17.0,2011,November,Wednesday,Fall,Cloudy/Mist,Yes,No,Night Time,Wednesday
7720,2011-11-23,4,0,11,6,0,3,1,2,0.44,0.4394,1.0,0.0,1,68,69.0,2011,November,Wednesday,Fall,Cloudy/Mist,Yes,No,Morning Peak,Wednesday
7721,2011-11-23,4,0,11,7,0,3,1,2,0.46,0.4545,1.0,0.0896,2,154,156.0,2011,November,Wednesday,Fall,Cloudy/Mist,Yes,No,Morning Peak,Wednesday
7722,2011-11-23,4,0,11,8,0,3,1,2,0.48,0.4697,0.94,0.1045,7,316,323.0,2011,November,Wednesday,Fall,Cloudy/Mist,Yes,No,Morning Peak,Wednesday
7723,2011-11-23,4,0,11,9,0,3,1,2,0.52,0.5,0.94,0.194,3,164,167.0,2011,November,Wednesday,Fall,Cloudy/Mist,Yes,No,Morning Peak,Wednesday
7724,2011-11-23,4,0,11,10,0,3,1,2,0.52,0.5,0.94,0.194,6,70,76.0,2011,November,Wednesday,Fall,Cloudy/Mist,Yes,No,Day Time,Wednesday
7725,2011-11-23,4,0,11,11,0,3,1,2,0.5,0.4848,0.72,0.4179,9,107,116.0,2011,November,Wednesday,Fall,Cloudy/Mist,Yes,No,Day Time,Wednesday
7726,2011-11-23,4,0,11,12,0,3,1,1,0.48,0.4697,0.55,0.4179,9,151,160.0,2011,November,Wednesday,Fall,Clear,Yes,No,Day Time,Wednesday
7727,2011-11-23,4,0,11,13,0,3,1,2,0.44,0.4394,0.54,0.4775,12,162,174.0,2011,November,Wednesday,Fall,Cloudy/Mist,Yes,No,Day Time,Wednesday
7728,2011-11-23,4,0,11,14,0,3,1,1,0.42,0.4242,0.54,0.4627,13,200,213.0,2011,November,Wednesday,Fall,Clear,Yes,No,Day Time,Wednesday
7729,2011-11-23,4,0,11,15,0,3,1,2,0.42,0.4242,0.54,0.4478,13,194,207.0,2011,November,Wednesday,Fall,Cloudy/Mist,Yes,No,Day Time,Wednesday
7730,2011-11-23,4,0,11,16,0,3,1,2,0.4,0.4091,0.62,0.4627,4,169,173.0,2011,November,Wednesday,Fall,Cloudy/Mist,Yes,No,Evening Peak,Wednesday
7731,2011-11-23,4,0,11,17,0,3,1,3,0.38,0.3939,0.71,0.3881,7,156,163.0,2011,November,Wednesday,Fall,Light Rain/Snow,Yes,No,Evening Peak,Wednesday
7732,2011-11-23,4,0,11,18,0,3,1,2,0.4,0.4091,0.58,0.4775,7,138,145.0,2011,November,Wednesday,Fall,Cloudy/Mist,Yes,No,Evening Peak,Wednesday
7733,2011-11-23,4,0,11,19,0,3,1,1,0.38,0.3939,0.58,0.3881,6,116,122.0,2011,November,Wednesday,Fall,Clear,Yes,No,Evening Peak,Wednesday
7734,2011-11-23,4,0,11,20,0,3,1,1,0.36,0.3333,0.62,0.3881,1,67,68.0,2011,November,Wednesday,Fall,Clear,Yes,No,Night Time,Wednesday
7735,2011-11-23,4,0,11,21,0,3,1,1,0.36,0.3182,0.57,0.4627,0,66,66.0,2011,November,Wednesday,Fall,Clear,Yes,No,Night Time,Wednesday
7736,2011-11-23,4,0,11,22,0,3,1,1,0.34,0.303,0.61,0.4478,3,59,62.0,2011,November,Wednesday,Fall,Clear,Yes,No,Night Time,Wednesday
7737,2011-11-23,4,0,11,23,0,3,1,1,0.34,0.303,0.61,0.3582,4,47,51.0,2011,November,Wednesday,Fall,Clear,Yes,No,Night Time,Wednesday
7738,2011-11-24,4,0,11,0,1,4,0,1,0.32,0.303,0.57,0.2239,1,22,23.0,2011,November,Thursday,Fall,Clear,No,Yes,Night Time,Thursday
7739,2011-11-24,4,0,11,1,1,4,0,1,0.32,0.2879,0.57,0.4179,1,23,24.0,2011,November,Thursday,Fall,Clear,No,Yes,Night Time,Thursday
7740,2011-11-24,4,0,11,2,1,4,0,1,0.3,0.2879,0.61,0.2836,3,19,22.0,2011,November,Thursday,Fall,Clear,No,Yes,Night Time,Thursday
7741,2011-11-24,4,0,11,3,1,4,0,1,0.28,0.2879,0.65,0.1343,1,4,5.0,2011,November,Thursday,Fall,Clear,No,Yes,Night Time,Thursday
7742,2011-11-24,4,0,11,4,1,4,0,1,0.3,0.3182,0.61,0.0896,1,1,2.0,2011,November,Thursday,Fall,Clear,No,Yes,Night Time,Thursday
7743,2011-11-24,4,0,11,5,1,4,0,1,0.3,0.3182,0.61,0.1045,1,10,11.0,2011,November,Thursday,Fall,Clear,No,Yes,Night Time,Thursday
7744,2011-11-24,4,0,11,6,1,4,0,1,0.3,0.3182,0.61,0.0896,1,5,6.0,2011,November,Thursday,Fall,Clear,No,Yes,Morning Peak,Thursday
7745,2011-11-24,4,0,11,7,1,4,0,1,0.26,0.2727,0.75,0.1045,9,31,40.0,2011,November,Thursday,Fall,Clear,No,Yes,Morning Peak,Thursday
7746,2011-11-24,4,0,11,8,1,4,0,1,0.3,0.3182,0.65,0.0896,4,42,46.0,2011,November,Thursday,Fall,Clear,No,Yes,Morning Peak,Thursday
7747,2011-11-24,4,0,11,9,1,4,0,1,0.34,0.3485,0.61,0.0,13,68,81.0,2011,November,Thursday,Fall,Clear,No,Yes,Morning Peak,Thursday
7748,2011-11-24,4,0,11,10,1,4,0,1,0.36,0.3788,0.57,0.0,34,64,98.0,2011,November,Thursday,Fall,Clear,No,Yes,Day Time,Thursday
7749,2011-11-24,4,0,11,11,1,4,0,1,0.42,0.4242,0.41,0.2985,52,90,142.0,2011,November,Thursday,Fall,Clear,No,Yes,Day Time,Thursday
7750,2011-11-24,4,0,11,12,1,4,0,1,0.46,0.4545,0.36,0.2239,62,88,150.0,2011,November,Thursday,Fall,Clear,No,Yes,Day Time,Thursday
7751,2011-11-24,4,0,11,13,1,4,0,1,0.48,0.4697,0.33,0.2239,84,91,175.0,2011,November,Thursday,Fall,Clear,No,Yes,Day Time,Thursday
7752,2011-11-24,4,0,11,14,1,4,0,1,0.5,0.4848,0.31,0.2985,74,94,168.0,2011,November,Thursday,Fall,Clear,No,Yes,Day Time,Thursday
7753,2011-11-24,4,0,11,15,1,4,0,1,0.5,0.4848,0.31,0.2537,78,71,149.0,2011,November,Thursday,Fall,Clear,No,Yes,Day Time,Thursday
7754,2011-11-24,4,0,11,16,1,4,0,1,0.5,0.4848,0.34,0.2836,48,66,114.0,2011,November,Thursday,Fall,Clear,No,Yes,Evening Peak,Thursday
7755,2011-11-24,4,0,11,17,1,4,0,1,0.48,0.4697,0.33,0.1045,34,40,74.0,2011,November,Thursday,Fall,Clear,No,Yes,Evening Peak,Thursday
7756,2011-11-24,4,0,11,18,1,4,0,1,0.42,0.4242,0.5,0.0896,13,24,37.0,2011,November,Thursday,Fall,Clear,No,Yes,Evening Peak,Thursday
7757,2011-11-24,4,0,11,19,1,4,0,1,0.4,0.4091,0.54,0.1045,15,13,28.0,2011,November,Thursday,Fall,Clear,No,Yes,Evening Peak,Thursday
7758,2011-11-24,4,0,11,20,1,4,0,1,0.36,0.3485,0.76,0.1642,14,17,31.0,2011,November,Thursday,Fall,Clear,No,Yes,Night Time,Thursday
7759,2011-11-24,4,0,11,21,1,4,0,1,0.36,0.3485,0.71,0.1642,7,19,26.0,2011,November,Thursday,Fall,Clear,No,Yes,Night Time,Thursday
7760,2011-11-24,4,0,11,22,1,4,0,1,0.36,0.3485,0.71,0.1642,8,14,22.0,2011,November,Thursday,Fall,Clear,No,Yes,Night Time,Thursday
7761,2011-11-24,4,0,11,23,1,4,0,1,0.34,0.3485,0.76,0.1045,2,19,21.0,2011,November,Thursday,Fall,Clear,No,Yes,Night Time,Thursday
7762,2011-11-25,4,0,11,0,0,5,1,1,0.34,0.3333,0.76,0.1642,7,22,29.0,2011,November,Friday,Fall,Clear,Yes,No,Night Time,Friday
7763,2011-11-25,4,0,11,1,0,5,1,1,0.34,0.3636,0.76,0.0,2,12,14.0,2011,November,Friday,Fall,Clear,Yes,No,Night Time,Friday
7764,2011-11-25,4,0,11,2,0,5,1,1,0.28,0.2879,0.81,0.1045,4,6,10.0,2011,November,Friday,Fall,Clear,Yes,No,Night Time,Friday
7765,2011-11-25,4,0,11,3,0,5,1,1,0.28,0.2879,0.75,0.1045,0,2,2.0,2011,November,Friday,Fall,Clear,Yes,No,Night Time,Friday
